k,penalty_f,gamma,rho_mult,penalty_param,avg miscls rate,num_trial,misclas rates
0,L1,0.0572,0.226,0,0.3461,10,0.3496,0.3546,0.339,0.3496,0.3483,0.339,0.3452,0.349,0.3371,0.3496
0,SCAD-L1,0.1541,0.2093,3.7,0.3527,10,0.3465,0.3565,0.3533,0.3521,0.3515,0.3546,0.3709,0.3558,0.3427,0.3433
0,MCP-L1,26.5288,19.9842,1.4,0.3514,10,0.3696,0.3521,0.3327,0.3415,0.3521,0.3515,0.3465,0.3502,0.3408,0.3771
1,L1,0.1209,8.2042,0,0.3508,10,0.3471,0.3527,0.3471,0.3571,0.3502,0.3271,0.3646,0.3609,0.3415,0.3602
1,SCAD-L1,28.6835,16.8129,3.7,0.3503,10,0.349,0.3521,0.3483,0.3565,0.3477,0.324,0.3615,0.3627,0.339,0.3621
1,MCP-L1,53.0837,10.1219,1.4,0.3502,10,0.3502,0.3508,0.3508,0.3571,0.3477,0.324,0.3615,0.3627,0.3377,0.359
