k,penalty_f,gamma,rho_mult,penalty_param,avg miscls rate,num_trial,misclas rates
0,L1,0.1599,18.1267,0,0.0376,10,0.0281,0.0449,0.0449,0.0337,0.0169,0.0562,0.0393,0.0281,0.0506,0.0337
0,SCAD-L1,0.1648,2.7595,3.7,0.0376,10,0.0281,0.0449,0.0449,0.0337,0.0169,0.0562,0.0393,0.0281,0.0506,0.0337
0,MCP-L1,0.0186,0.8733,1.4,0.0365,10,0.0281,0.0449,0.0449,0.0337,0.0169,0.0562,0.0393,0.0281,0.0506,0.0225
1,L1,0.2726,1.2892,0,0.0337,10,0.0169,0.0281,0.0506,0.0225,0.0281,0.0506,0.0393,0.0281,0.0506,0.0225
1,SCAD-L1,0.2915,1.475,3.7,0.0343,10,0.0169,0.0337,0.0506,0.0225,0.0281,0.0506,0.0393,0.0281,0.0506,0.0225
1,MCP-L1,42.7095,19.1166,1.4,0.0343,10,0.0169,0.0281,0.0506,0.0225,0.0337,0.0506,0.0393,0.0281,0.0506,0.0225
