k,penalty_f,gamma,rho_mult,penalty_param,avg miscls rate,num_trial,misclas rates
0,L1,0.1095,1.6602,0,0.036,10,0.0267,0.04,0.0267,0.0333,0.0667,0.0533,0.02,0.0267,0.04,0.0267
0,SCAD-L1,0.0648,0.2342,3.7,0.0333,10,0.02,0.02,0.02,0.0333,0.0667,0.06,0.02,0.0267,0.04,0.0267
0,MCP-L1,0.0276,4.2783,1.4,0.0347,10,0.0267,0.0267,0.0267,0.0333,0.0667,0.0533,0.02,0.0267,0.04,0.0267
1,L1,0.0411,17.2441,0,0.0387,10,0.0267,0.0333,0.0267,0.04,0.0533,0.06,0.04,0.0267,0.04,0.04
1,SCAD-L1,8.7875,12.0688,3.7,0.0387,10,0.0267,0.0333,0.0267,0.04,0.0533,0.06,0.04,0.0267,0.04,0.04
1,MCP-L1,21.7622,13.1069,1.4,0.0387,10,0.0267,0.0333,0.0267,0.04,0.0533,0.06,0.04,0.0267,0.04,0.04
